ID_Client,Nom,Prenom,Genre,Date_de_Naissance,Adresse,Telephone,CIN,flag_MRE,flag_contencieux,ID_Compte,id_agence
ac6a7154-5d32-43fb-8be1-8836a6d6c0d4,Anas,Naïm,F,2006-12-05,"12, Meknes, Qamra, Maroc",+212660029729,V785166,O,O,2d2a3f60-c308-461b-b06b-13ce1b525c79,7a7a11ce-5b10-4f52-aa44-3aa724edec07
77409c4d-1bb4-4cea-a179-7f6e76ab7669,Hamza,Wassim,M,1941-08-28,"78, Marrakech, Les Roches Noires, Maroc",+212603451537,J348764,N,N,09326f01-ac3a-4ee1-b30a-2dc3bbde4863,8ba13e9d-93af-499f-be85-901e6341c92e
5a3a342b-fedf-4ab4-acc2-6526dc8502f4,Younès,Hamza,F,1925-09-05,"20, Marrakech, Aïn Diab, Maroc",+212611069393,J326958,N,O,e686eea6-a74d-4815-b87e-1bc5df62732d,41fdf936-bc4a-4743-9726-be951d0e9f06
a25a817c-05ab-47d1-9eda-d4c884ba2764,El Mahi ,Naïm,M,1989-07-30,"24, Rabat, Agdal , Maroc",+212678205919,D956670,N,N,38ae7de9-6ba4-46c3-a005-6bc163de898d,130b077c-f109-48fe-ab1d-c3cb6252cba5
613489b0-c410-4bcd-a379-1f37a47ef0e8,Hayat,Anas,F,1947-11-01,"51, Rabat, Badr, Maroc",+212674596885,E170256,N,O,9b33aa1c-772f-41a6-bafd-9da070e14593,eaa8e752-0e25-4eb8-bcde-9d0fa544917c
ec461c39-5561-44a7-a50a-54db3b6f8648,Abdelilah,Iyad,F,1923-05-17,"83, Marrakech, Hay Ryad, Maroc",+212683346025,Z546503,O,O,9fbeac4b-1627-4ce4-bc6c-d56e363ba53b,71fd4fde-a02b-4380-8a6e-5fc5ef2e5af6
580ebb13-4fa0-4e99-9a32-836840553bff,Ibrahim,Kâmil,F,1993-11-16,"9, Marrakech, Al azhar, Maroc",+212641649063,H194979,O,O,b7283b65-2d84-4a5a-8ce3-6ad69d1ca9f5,30f6673c-0147-44d7-8639-53c8a5d33cd7
16d0f2da-6a18-4d0c-af57-92e25fed2130,Mohammed,Yassine,F,1983-10-10,"48, Marrakech, Targa , Maroc",+212663854786,L304874,N,O,e31f8496-178e-4878-adcf-c90e638fed13,6924ca80-f868-45b5-868a-4f60a38703c0
b8dcc1c2-b9ef-4826-92db-e0475b8841f8,Ibrahim,Ouahid,F,1987-08-29,"29, Rabat, Agdal , Maroc",+212601065384,I886069,N,O,61bc0f56-c6b8-43d4-bde3-434b56d7fbb1,2b6bc86f-4fc1-4eba-80aa-c454732bee5e
d2463fc2-9104-4fd5-aae6-ac9c071bf5d7,Anas,Zubayr,F,1933-07-11,"86, Rabat, CIL , Maroc",+212648498363,Z302893,N,O,34bd1833-e585-4387-ba2d-5156d6f66f29,6469ef45-eedb-48bc-92e4-0bf450320dae
09f56d66-8fef-43a7-b784-eeff453d93e6,Ibrahim,Yassine,M,1974-09-12,"29, Casablanca, Essaada, Maroc",+212612935335,E581331,N,N,753dfcce-d5e6-47ec-93bc-6b2e11022ba6,77de9c2d-7bcd-4deb-81cf-bc5b31afa7a2
f85ae3b5-471b-49c5-8dda-59bd251ee2ac,Youssef,Ismaïl,F,2016-08-31,"82, Meknes, Aïn Itti , Maroc",+212656312924,H796339,O,O,943d53a6-f834-4273-b5f3-7caa5e988d07,50deb5af-7385-4f39-b2a1-fa9af8f544db
14d301d3-aa96-4967-99bb-173b32974879,Hamza,Hafssa,M,2022-01-26,"76, Meknes, Aïn Itti , Maroc",+212610910976,N108379,O,O,3aa0f132-a198-4729-9d44-67f8783b5df3,9aaf5138-566b-4f5b-9bca-fb37820966e2
9a85a418-6c35-4604-9dc8-034437163966,Mohammed,Ismaïl,M,1926-10-31,"39, Marrakech, Agdal , Maroc",+212625150508,H114355,O,N,f4932a99-3181-4170-aaaa-2a6ee4cffe35,d975305e-ddcc-48e9-8bca-a8f871f4e0cf
13d67aa9-786b-41ae-9400-8781f8f01f9e,Nesma,Ghaydaa,F,1925-03-29,"85, Meknes, Bab El Khemis , Maroc",+212631343639,Y556244,O,O,0b7e2c90-e293-48da-9e2b-b1017a159cc2,063d960c-f9cb-45b8-a129-4a3bffdfe4fd
a5375576-9142-4a1a-a4e3-e657d39b7733,Iyad,Salah,M,1967-01-18,"46, Meknes, Aïn Itti , Maroc",+212628045460,C736691,O,N,52b47b0f-958b-49c2-9dd7-e795ed9bb922,b71475b0-88bb-40fd-8424-7650cbf326c7
aa0b0846-c3b7-4893-8c2b-60bd169c51c6,Yassine,Imane,F,1932-07-07,"29, Casablanca, Hamria, Maroc",+212660411768,F266712,O,N,e6b43fec-cf89-46c3-a29c-e6bc04d0377b,2d5c6a78-e40d-4713-b34b-917583a98b3f
bb4ce07a-4a84-48a1-b7c2-6defd3fd1600,Mehdi,Kâmil,F,1993-12-12,"88, Fés, Hay Ryad, Maroc",+212624731315,W602658,O,O,13267a7a-acd7-44bd-ae63-62f784deb6a4,1e4d0cc0-ebab-46fb-8481-2944136e9bac
28b8c058-3e6e-4415-8171-d48c2a5737ba,Ibrahim,Nesma,M,1923-11-06,"31, Fés, Guéliz, Maroc",+212640980054,F188576,N,O,3d1d1f40-d50a-4978-bef4-199171878cd9,11c81c3c-95bb-42f4-af4d-4c0e3c48fa2b
b715aee1-36e8-4bb9-9504-f99ed69c42e6,Kâmil,Hamza,M,1969-11-25,"93, Marrakech, Al azhar, Maroc",+212604336217,F999647,N,N,0d0c027f-61b2-4029-9e16-987b6c3b94ab,8a6ebf3d-0a7f-40a9-8ec4-57e991cb101c
e49caa3f-ef35-42c3-9fab-90f2c997baac,Ahmed,Mehdi,F,2019-06-25,"18, Meknes, Lido, Maroc",+212610553697,E114588,O,O,cbf0052b-031f-45a4-863b-c8319f04b889,ae1c6d62-e3c4-4d17-b3cf-4c932d0bd817
9d04a75a-7e91-4fec-b5fe-a47e34629df5,Amir,Sofian ,M,1936-03-29,"82, Fés, Hassan, Maroc",+212632197733,M664938,N,O,58a58c58-c5a2-4d63-9da5-92308c32d037,31ce0e6a-1929-4d9d-b013-003155010f91
a7112c92-436b-4c86-9801-594e85afb3a2,Sofian ,Mojiz,F,1967-10-04,"60, Fés, Sidi Bouzkri, Maroc",+212603666544,B245762,O,N,5abb5c2d-e85d-41df-b5ed-7f3d448ad90b,16e8f152-059b-4647-a4ae-83a9c831f5c5
9911bfd1-afc7-49b3-9425-e4a9f7db4458,Zubayr,Farizah,M,1931-08-17,"75, Rabat, Badr, Maroc",+212646523497,Y578285,O,N,b6b34cb7-114f-44fd-86eb-70c375d3ff55,cd42ae13-e205-4c4d-a983-299b02fd63a8
2359fa7d-3df4-40e1-aeee-f740b4ab3b05,Wassim,Imane,M,1997-03-21,"15, Meknes, Californie , Maroc",+212664896860,C852429,N,N,b2f0cc40-1089-425d-a61f-546443e023a1,15076445-bcb9-4bea-808a-02b58a45cf5f
d6f737a0-1c4f-4ebf-929f-82bcd0d5ea97,Mehdi,Amir,F,1991-04-13,"59, Rabat, Oasis , Maroc",+212657889154,N387645,N,O,48ab5d09-16e7-4253-aed2-e8fe0d80ff30,83458645-f67f-4992-9299-9ac5242e07a2
fbf61a6f-e55a-4c78-ba9a-004538cd0199,Ismail,Amine,M,1939-12-02,"28, Fés, Agdal , Maroc",+212671711739,A529361,O,O,6b5337b2-255b-4df1-8412-3afda13bee45,3346c852-769d-4421-b7d5-1d7cb48077dc
e7a010b6-1136-493b-ab0d-dfb9b306d723,Youssef,Naïm,M,2003-09-02,"35, Casablanca, M'hamid , Maroc",+212628610828,X629921,O,N,bf543629-2705-4111-81ea-98e1459f124d,f9f54f01-e486-4d31-a5ea-c07bd3d97c1f
f8a6fad6-183d-45a6-aab8-b57bac0c974f,Zhour,Qassim,F,1957-04-24,"10, Meknes, Hassan, Maroc",+212662637111,I625964,N,O,2e35c213-808c-45e4-a9a0-076a0af2468a,6eab1917-906b-40f5-b87d-fc7b775689ab
f517908b-09fd-411d-9318-b6914e1f737c,Iyad,Houssam,M,1980-03-01,"98, Meknes, Al azhar, Maroc",+212662495981,K22071,N,O,abc42d64-86c8-4760-b11b-0b2d92f4d024,5e80f981-bde3-4184-9eac-408059cdd9f8
b0c7b67e-12f9-4cac-833e-f70c07572c38,Ahmed,Mohammed,M,1982-05-09,"37, Marrakech, El Azzouzia , Maroc",+212671251315,L472206,O,O,3d81fcc0-fb6a-420d-a68a-e544cd2ce2dc,72a9f692-cda7-40b2-af51-948c62049d60
f00dc1c3-b381-4735-91a6-812f501224e1,Salah,Zakaria,M,1909-09-07,"49, Meknes, Lido, Maroc",+212600588092,N487546,O,N,869c6676-55a6-4497-ad84-f4b5f155b8c6,7629146f-7931-4eed-bb61-2054cbceaed3
bb89a8f6-9ac2-4eb4-b82a-ed4b90075835,Attiq,Haroun,M,1910-07-25,"99, Marrakech, Bassatine, Maroc",+212641522679,F885726,N,O,85ee7860-f836-4972-bf8e-43643eedfc8f,fe8ca618-d235-4b6e-94d4-a880050bec20
ac8e12f2-5322-41f9-baaa-8ff4450738dc,Mojiz,Qassim,M,1990-04-10,"53, Fés, Qamra, Maroc",+212618518845,N641367,O,O,16ac95c6-7b87-4ff9-8538-6a38f445d19d,a5c26374-0fe7-4cd8-aa5c-d41198c41040
379a7d89-a370-4c92-975f-9c003d8d0587,Wassim,Ahmed,F,1967-11-02,"80, Meknes, Agdal , Maroc",+212673378348,X803013,N,O,bcce2036-e041-4712-819b-05b61416db8f,c3901393-d3bb-4c44-9dec-bc85d74a332b
8d0e22b2-4bbf-42a4-934c-b45171858a5e,Mohammed,Ahmed,F,1951-09-28,"15, Fés, Belvédère , Maroc",+212671409384,N920905,O,O,c1d403c3-6af6-4596-bd25-4848d7986c6b,966f15ad-8d8d-41f3-b6eb-94651ad52c59
f87fd7a5-2e06-4296-9288-11ffa4a94891,Salah,Salah,M,1937-03-26,"57, Meknes, Ennakhil, Maroc",+212655116540,E972012,N,O,1990ad1f-92b1-4f81-bf54-463c41a9d6cd,24a2311c-8f2d-4867-b34d-18b7f963f3e5
40afc1ab-12c8-4353-a0cd-c35f0033d47b,Ibrahim,Zubayr,M,1915-03-12,"19, Marrakech, Bassatine, Maroc",+212652490644,T460213,N,O,de2846d8-5819-49e0-bce8-9006c2e7f2aa,779e7ab4-e484-4551-9ea4-1ff0bfee08f4
3c2eda7a-ff05-4468-b781-86509949eed6,Imane,Haroun,M,1960-06-04,"55, Marrakech, Habous , Maroc",+212613112502,X587809,N,O,27d31fb5-189f-4d8a-b35e-1d8fe41eab7b,f533121f-fb3e-4e18-bf97-16e3a2a375d1
ce12c67c-8aa8-46e5-ad8a-4e16425c1f55,Salah,Ali,F,2002-04-13,"43, Fés, Agdal , Maroc",+212671442585,T440510,O,O,0de3f401-2128-402b-ab13-b7b0f7870a51,56ef74fd-5de6-491f-ae84-3f12ce087abd
59e6ad85-86c9-49fb-8da4-ca816128b684,Achraf,El Mahi ,F,1948-10-10,"81, Meknes, M'hamid , Maroc",+212684951930,M893187,N,O,064a6422-7537-4d36-9720-0533e7565a01,e654b790-8cd2-4ad9-b6ef-b5bc092e2068
019f7d0f-39d5-4a8e-81b5-e4826a10128e,Yassine,Nassim,M,1973-12-26,"10, Meknes, L'Hivernage, Maroc",+212633260469,H166834,N,O,5349a555-45a2-46b4-881c-7a90f5a02797,a6139111-608c-4e68-b4e2-856f65388008
7e42178c-8e08-4d88-81a0-8c4b9e70dce6,Iyad,Kâmil,F,2000-06-25,"90, Fés, Derb Ghallef, Maroc",+212617354495,Q66465,O,N,f83f19e5-a05e-445c-b765-93b8832ab70d,6f7bb0bd-8243-4522-9241-ba5c0fc1a092
8ed1e17f-c25d-48b5-94e9-5e4308e8e796,Kâmil,Ghaydaa,M,1926-06-07,"80, Marrakech, Sidi Youssef Ben Ali, Maroc",+212677869651,D179538,N,O,20d202a3-56c9-4b09-b054-26078b17aef2,52cff1a1-abba-47fd-9f85-377c97234ed2
aad78cb1-0110-4ac7-9557-a7c9e5be6975,Mouad,Wassim,F,1961-03-30,"89, Fés, Tamansourt, Maroc",+212684598591,L603957,N,N,0ba0ec1e-6b0b-49ec-b250-5380fd8cba1b,63b7763f-1b8b-49ba-b1e3-e58323349949
208bb2be-161a-4749-bb00-7253e5717f41,Khadija,Anas,F,1923-10-06,"18, Marrakech, Ancienne Medina, Maroc",+212683461214,F746169,O,N,52d1de63-ee28-40a1-af62-2cc80ac07885,67cb83a0-a51f-4232-a42a-4eadb82e056b
31b50ad2-8600-4cb4-a72e-b053b9a621a9,Nesma,Houssam,F,2003-04-11,"76, Fés, Badr, Maroc",+212655757751,H126540,O,O,a86dae55-b18b-434a-80d5-efc0605e1505,2560b3c7-4684-444f-a4bd-c6a800ee2e6f
77966db8-3071-409c-868f-0e5f97855d8b,Attiq,Anas,F,1993-01-15,"63, Meknes, Agdal , Maroc",+212600093505,L990852,N,N,0e5c05c5-8263-43af-8cda-88c206a16f87,38c59ff5-cffe-412f-bb77-a0c26151b189
04e184d9-7755-4d33-8841-f8e0aa519a9a,Sofian ,Ibrahim,F,1940-10-20,"86, Rabat, Badr, Maroc",+212605623299,H502097,O,O,1e2fd8f0-bd81-493c-b007-f81af7d7c139,1e5098cc-5ae0-4b22-bb2d-28ab3ef93e1a
6bbec881-6a52-49f6-aff1-fd6b4637f101,Younès,Younès,M,2013-05-06,"12, Marrakech, Sidi Bouzkri, Maroc",+212685348810,H678439,O,O,218f79aa-944a-4de4-b3cf-816177cc4e37,7f9c765a-2423-4986-a7fd-829a21452208
cdba56ea-86fd-45d8-af7a-d354a0b6bd7b,Haroun,Ismaïl,M,1930-05-01,"30, Casablanca, Hay Ryad, Maroc",+212652591818,G192497,O,O,c5d9a580-74d8-4ecf-9873-1cc2a28c21d3,ff97a18c-c1a5-490f-804b-0fa4c3f8321a
6fbe8def-a3df-4e15-bb01-40f6db2345bb,Khadija,Youssef,M,1958-01-26,"14, Rabat, Essaada, Maroc",+212696557216,F489502,O,N,a9b72479-8c3f-44ea-bd27-6d31a9ee707b,26e44085-443f-4d09-95d5-b78d89b3df5a
543e9196-e5df-4d64-b331-82ebcedc5c1c,Ahmed,Mehdi,F,1985-02-16,"36, Rabat, Ennakhil, Maroc",+212601396439,Q940054,N,O,bc576547-4898-4bdd-8c9d-c8a5e3f68d80,6d3d6679-7cba-4c0d-ab8d-7814ec754402
1d44b90e-85a2-424f-a398-ce2e1b50d8d0,Ismail,Hamza,F,1993-03-13,"28, Rabat, Ennakhil, Maroc",+212677402963,J875101,O,O,7d911bb5-44ad-4b5d-9edc-5f2fc79dafb6,e57c9c75-94f1-421d-b35d-a39b095f16fb
00c6d98e-b301-4b92-be67-305b3883ab8f,Youssef,Haroun,M,1991-01-01,"25, Casablanca, Bassatine, Maroc",+212687915499,Y303836,O,N,9f7f45ca-9e03-4955-8d3d-494b1f70bf2b,8c690218-929a-4095-ab3d-7cbc4aac996b
8a5fcf95-ee47-48a0-af2b-d18fed759068,Ibrahim,Ahmed,F,1996-06-21,"58, Fés, Al azhar, Maroc",+212623303343,Y398215,N,O,720dc92b-aab8-4f4f-a2eb-eb132e6640a3,a0ec84e3-702f-4795-b96b-1aa5f2ae2a1d
c2a92d8f-964f-4399-acd6-ed21629c9796,Ouahid,Mouad,M,1955-08-02,"30, Meknes, M'hamid , Maroc",+212676198124,Y80618,N,N,ae548ed2-53c5-40d9-806a-3da04cc4847d,679286fd-1602-489f-8e3b-ac036ac8550e
b58da385-0da5-4141-92e0-cef4e2bd03e5,Mohammed,Mouad,F,1912-07-08,"48, Meknes, Lido, Maroc",+212657117862,P869862,N,N,a42d17ce-9cd5-4ca9-9b27-1c26b0324996,e215442e-8a02-4083-a379-a76f43b55a7a
3937f645-00c1-4084-aed9-b2bd6c5f4f07,Wassim,Zubayr,F,1984-11-06,"47, Meknes, Agdal , Maroc",+212614621525,Q241191,N,O,654ff1fc-40ac-47eb-96d6-139fe109d9b4,06ce7dfe-aee1-4fa4-b48a-2a14c3d47ecd
a0f9ecee-9c5b-4db6-801a-9527844ac44e,Zubayr,Zhour,F,1932-01-02,"71, Meknes, Médina de Marrakech, Maroc",+212661702996,A610106,N,N,9cbc3f77-e7dc-4a7f-9f68-e6366ce47fca,7bd1d3ff-9d8d-4068-a4de-d152d229de43
f2214da7-bed6-46d5-845e-f70bf10d202e,Wassim,Mojiz,F,1941-01-12,"80, Casablanca, Les Roches Noires, Maroc",+212684297918,D951869,N,N,de14026c-0058-4e4e-ae81-3c01c4cad673,96f506d4-ea96-4f51-ac94-155cef7cdef9
af81085c-5357-4b76-9edb-5e3c6e24c412,Tazim ,Sofian ,F,1924-01-26,"4, Meknes, Californie, Maroc",+212675916150,Y578490,N,O,19350d95-3b95-4b4e-81a0-61ece7e27d97,e3586ce0-0749-45b4-8bbe-050090e196de
0f65e6a2-3b89-43dc-9435-48e7a84a9eb8,Mehdi,Farizah,M,2023-01-17,"29, Rabat, Lido, Maroc",+212643182450,E143380,O,N,565ac6d8-97f4-462b-bf6e-a8b5c3ffecd5,67ce8f08-0bd5-438b-8e8b-687868299060
a56fdee8-72a9-4580-af33-e8aec7ee811d,Youssef,Hafssa,F,1994-04-05,"92, Rabat, Bab El Khemis , Maroc",+212655724058,K696483,N,O,8083d941-2fb0-4a62-844d-fe55c89024aa,1d93e155-10da-4580-aa90-98445248a37a
3c84ff87-5905-4551-ad54-a450a051df0b,Achraf,Achraf,F,1975-06-03,"53, Rabat, Yacoub El Mansour , Maroc",+212608761048,K746161,N,N,33b1d94e-b879-4493-8404-0d02c471cf8a,0c55dab7-69a8-4300-b6e6-926a35465b28
8c9a6aa5-4042-4c7d-b818-5521e59fd02c,Kâmil,Mouad,F,1948-05-16,"13, Meknes, Essaada, Maroc",+212618855201,D916728,N,O,0d85cc93-8ee8-4930-b03a-740c41a7377f,436ad0ec-7b36-4943-adc4-23bee19f602e
fd760d7b-a1a4-401c-963c-462dab3d5b4a,Zubayr,Mohamed,F,1936-06-03,"96, Marrakech, Lido, Maroc",+212686613998,W563811,O,O,1a39e28a-5ee6-42f5-a80f-54133621231c,2441764d-c4f5-4a89-bbe2-35808d62871f
019ad6c2-0164-4806-ade6-14999ad8e8e1,Houssam,Ali,F,1984-12-28,"18, Rabat, Ennakhil, Maroc",+212641859384,Z588958,N,N,459e303d-c40f-498d-8726-2dec93709521,c6204f7c-f2ed-4e8e-9e25-584e7f4e942e
b55a99c4-3f9b-4a55-8373-dd9cf456d7ac,Mouad,Ayoub,M,1985-04-26,"43, Fés, Californie , Maroc",+212647537352,I82595,N,N,0db4c4fd-9933-485c-b0dc-668761268219,f78cdb3c-1881-4d6e-b09e-2b83794f7de2
5ea87b9d-e545-4adc-b0a9-a0269ffcea02,Tazim ,Ahmed,F,1926-04-16,"93, Casablanca, Qamra, Maroc",+212669136599,Y473301,O,O,0fb984d6-cfa1-4c7e-bb53-84555319d8d6,a62b5c55-e2eb-4e9c-8b29-b9b5efe8c53f
a63ff234-0426-4c09-9574-d29ece1e7507,Tazim ,Ibrahim,F,1919-02-16,"20, Fés, Bourgogne , Maroc",+212661808055,J210039,N,N,097eb77b-3d6c-4844-8b83-994e85cf0122,d9e42309-efd6-4ba5-85a5-d3ab893290a3
2247b64f-fd07-4a44-9ab7-1cdb6b841a78,Mehdi,Kâmil,M,1921-03-06,"96, Casablanca, Bassatine, Maroc",+212684191466,H399641,N,O,81e9f67c-4d39-4791-b697-242024cb4efc,2a15fa6d-6bd3-4d0d-9182-7b46bf5762d8
f1f9fcca-55b3-4343-898a-17e0b8cb7830,Mojiz,Mohamed,F,1914-10-13,"13, Fés, La Colline , Maroc",+212621154523,I905579,N,N,5eb1fa17-12ce-4d86-8fd4-d61752e13008,7ce2e80e-44da-435b-845e-f3d0b2014f20
009937c3-5f2e-4a7b-bb6e-e034500ce940,Nesma,Omar,F,1947-12-06,"82, Rabat, Ancienne Medina, Maroc",+212651405341,P280830,O,N,1335eaa4-08f3-4cb2-b5ec-7d6693b08d90,362a5922-6af0-4859-9750-91193a378002
78dd9c76-6e96-4c63-bd6a-0c21ea62c5fa,Ahmed,Ismail,F,1980-04-09,"87, Meknes, Al azhar, Maroc",+212602372007,J904596,O,O,b677d340-217a-4ffd-a150-d6480ca177e9,ee03a8dc-a928-4e32-be1a-2e043f9b08fe
85b17acb-53f0-4989-9762-dd6b3ff6fe6f,Zakaria,Haroun,M,2002-11-11,"74, Meknes, Kasbah de Marrakech, Maroc",+212686354919,U397098,O,O,3487dc92-f786-48f0-9b87-c76c6bcda0ab,49b3e439-1c6e-4e51-98ee-dd9f739eb2bb
43b2c0a3-9f2c-41eb-9ae2-d3b1aef056ac,Zubayr,Naïm,F,1928-03-02,"26, Meknes, Hamria, Maroc",+212676029437,D657332,O,N,495032d6-1a63-4424-a1cd-08d55d86413e,3003e08f-52dd-4a1b-9246-fc88e02ac445
02359f8f-9061-4f6a-a8a1-2b6dab3b490b,Abdelilah,Amir,M,2018-06-29,"1, Rabat, Tamansourt, Maroc",+212623273098,J953131,O,N,9c16cba7-20a0-4c64-a7b3-876850e1948a,7cb591b6-e196-49eb-b6ed-61547ca825c5
749a6af2-875d-4b7b-b345-b11d205e7677,Mohammed,Ghaydaa,M,1922-04-19,"40, Fés, Belle Vue 3, Maroc",+212609121696,O149382,O,N,a4fb4cff-d4d7-4d2e-a1df-90ae169112d9,529106e4-9877-40e5-a5dc-40fcc4d040f4
c5ea514c-b594-46cf-91cc-d561cdfdb163,Attiq,Omar,F,1965-08-07,"20, Rabat, Badr, Maroc",+212615716947,A609526,O,N,b35d8908-d969-42bb-bade-9820c0c15c04,2d84cc6c-1ebc-47b6-a38a-5dd926e354ef
22521095-0b67-45a6-bad4-13e8da0ac149,Ahmed,Younès,M,1927-08-02,"46, Marrakech, Sidi Bouzkri, Maroc",+212665146196,Q435931,N,N,756de295-b14b-4683-afbe-a3ec1e6e2656,c39b8274-e669-4477-bdef-f2a12e392c10
15cba54b-74cc-4998-b6b9-f423107689ed,Omar,Achraf,M,1915-04-12,"84, Marrakech, Agdal , Maroc",+212614498896,O940467,N,N,3ba997e4-b572-4fb3-a8d3-1c6b95ed69fe,4c5e09f9-1e00-448d-9ac1-59cb66b767f6
e981842b-6252-4470-b806-89f92ff961e2,Abdelilah,Omar,M,2004-09-01,"11, Meknes, Qamra, Maroc",+212612837415,R311522,O,N,5efafa40-ded4-41d6-a43b-549474b912e0,846d8a3a-905f-4aea-89a1-cbb2b3e86ee0
02ea1101-f659-4f00-af1b-2e74d9c2c193,Zakaria,Mouad,F,1984-06-15,"71, Casablanca, El Azzouzia , Maroc",+212698861486,H917975,N,O,d2e18a8c-11b1-476e-ba8a-cabb82ddcd37,71b275cb-9528-4a90-a7fc-bedfa38dad39
0189b0eb-8ead-4160-b926-67248460e1b3,Ismaïl,Ali,F,1936-10-29,"23, Fés, Hay Ryad, Maroc",+212645372174,L168128,N,N,0d3cf672-6922-46ae-9db6-602251d03bf1,ab1fa844-c86e-492e-8ef1-777a05705ae8
99b09ed0-a6f2-45b1-87f8-63dd4a4766f1,Imane,Attiq,F,2014-01-17,"86, Fés, Lido, Maroc",+212685113478,M686034,N,O,074c4ff6-b687-4e3f-9ca8-02ef44b29c48,4f5711f2-80bd-4a8c-af7a-4ba2d8d8aca3
45c2acbb-1eb5-475d-b696-d3b5e12cdb8d,Iyad,Tazim ,M,1931-07-10,"82, Meknes, Gauthier , Maroc",+212615707625,K901236,O,N,c8ff051b-b28c-4649-bd8a-dccc45715581,12c01cff-79ad-49ad-929c-3483e2977b2a
507a6e52-f636-42ea-9973-3592bf5fffb1,Ismaïl,Ismail,M,1974-03-28,"92, Fés, Ennakhil, Maroc",+212621732372,J698326,N,N,f991cf23-8f74-41c4-bc3f-e4340d110a32,790c3891-d5a8-4595-86d2-490f3af42a8e
eb519227-eec6-4539-bb7a-89910987d59a,Moussa,Omar,F,1969-04-18,"81, Meknes, Salmia 1, Maroc",+212676002589,L89382,O,N,b1cb7b62-ca72-481a-8f24-7ff168427fc2,42091410-1423-4b9b-bb0a-023bff4c9bc9
2c8d1fb9-29c5-4c81-ba03-887dd1d56f49,Ibrahim,Wassim,M,1972-06-04,"43, Rabat, M'hamid , Maroc",+212680488746,A52199,N,O,8ac0cf1d-34a4-4b52-9aa4-524b448ddcde,cea2ae0a-2de3-4d14-bc89-61fe250dc23d
16aa03c0-b553-429d-890b-2907d711d054,Moussa,Zhour,F,2020-01-06,"22, Rabat, Al azhar, Maroc",+212646254302,F784268,N,O,f8388e3f-c9e5-4a98-ad88-712581938438,13a9dba8-5891-4804-bf48-ef2b49d10b27
d5f24530-0234-42b0-b4aa-c02a52160bfa,Mohammed,Ismaïl,F,2017-01-03,"3, Casablanca, Lido, Maroc",+212694268517,B948321,O,N,962b3d30-7867-45f7-8119-8e715c2cdcea,096f1638-588d-49d1-ae6f-6141b3349203
37cc1953-7204-4881-ad1c-7680fc1c1b01,Anas,Younès,F,1926-11-19,"2, Rabat, Belle Vue 3, Maroc",+212668910587,T60004,O,N,dd123f6a-2d38-46ca-8090-cd486c0f5bfc,5b0d5c57-e163-4e8b-8f2e-c218d9a068e5
709a8fbf-a987-4964-b24d-ccc95158debc,Zubayr,Ismail,M,2006-11-09,"76, Casablanca, Agdal , Maroc",+212648471418,P979052,O,N,ccb9bda1-ff14-4817-ad46-3e0514613168,429733c1-e16b-44e1-8cef-4a06d3e5422e
40c7bec4-4e84-48a4-a5a1-ee65a549b373,Nesma,Mohammed,F,1948-01-01,"23, Fés, Hay Ryad, Maroc",+212645999871,T206594,N,O,021a6592-3b0c-49fa-b710-9df4eff18f01,700f4210-7154-415f-82fe-0bcbaadddf08
19d74571-cbd5-43ea-a3ff-553f2c17a95d,Ayoub,Zakaria,F,1990-02-03,"69, Meknes, Salmia 2, Maroc",+212687042439,U590646,N,O,608fc825-6168-48a4-94e7-d0a2d345af1b,08aee503-1f28-4d5c-b495-3559e76a9e82
217300ec-224a-49be-ba8c-94d0a37ca3ac,Mohamed,Amir,M,1924-08-24,"47, Casablanca, Qamra, Maroc",+212663140212,F228817,N,O,331e49f1-eabe-4eb8-832f-d235055d4add,b6877b68-0c97-46c3-a2e8-98d0e6441ba0
67ecfe08-0f97-4601-abc4-8e850a81f1a3,Mohammed,Mehdi,F,1977-08-03,"85, Fés, Hay Ryad, Maroc",+212689719149,M548947,O,O,04921419-1628-4e4b-b883-50f4005b8f3a,d346e070-c0cb-4974-a85d-e51332dc6134
078e24aa-9542-4022-acb2-cdfb28ef45ba,Ismaïl,Yassine,M,2018-05-13,"97, Fés, Socoma, Maroc",+212602318869,Z976754,O,O,a8317164-21d3-4405-ac05-7967b7c4dc05,dbf03573-08e2-4a8b-9c25-1b456cbf52bf
b9fb4a0d-5939-4af6-b0a3-d2c768a6373e,Naïm,Salah,F,1945-08-07,"46, Rabat, Essaada, Maroc",+212607498988,E106271,N,N,8f370109-53bc-43f4-83cf-159ddb785ea2,e61c5191-5d23-49ca-b2bf-7b49c0e6c5a7
90ccadb4-3822-4ff1-b5b5-fdf54e2a40b9,Naïm,Attiq,F,1987-11-03,"57, Fés, Derb Ghallef, Maroc",+212689315314,F375350,N,O,bc70ab46-639c-49d5-8088-4f6fea24cbf4,97955f65-94e3-4d82-bb31-f76af6abf280
2a101a7c-796b-4a18-a3ae-543277581d13,Zubayr,Houssam,F,1933-09-06,"32, Meknes, Californie, Maroc",+212679839202,O301642,O,N,1c4a20be-d3ad-4471-971e-3f5c01bf0be6,bca8d753-236f-4ce9-b83a-226e52da089b
